,tweet_id
647147,1402938752276836352
647148,1402937991874723840
647149,1402934178904219648
647150,1402931682114641920
647151,1402929365789274112
647152,1402928190469947392
647153,1402928186627964928
647154,1402927616995299328
647155,1402925620997283840
647156,1402925152363503616
647157,1402923147247034368
647158,1402923143178686464
647159,1402922091150708736
647160,1402921611943161856
647161,1402919922108309504
647162,1402918007811100672
647163,1402915074109411328
647164,1402911506665295872
647165,1402910854815916032
647166,1402910038684020736
647167,1402909925471367168
647168,1402904215740051456
647169,1402902777005842432
647170,1402902317184307200
647171,1402901948156813312
647172,1402900580037709824
647173,1402900468095877120
647174,1402900122162323456
647175,1402894204372668416
647176,1402891173895622656
647178,1402889691180027904
647179,1402887387072675840
647180,1402882544295497728
647181,1402881967528493056
647182,1402879232607326208
647183,1402878343893164032
647184,1402877825992990720
647185,1402874216190468096
647186,1402873045014831104
647187,1402870905890504704
647188,1402870779130220544
647189,1402870496077697024
647190,1402860702272933888
647191,1402859755975045120
647192,1402856624826425344
647193,1402855192408756224
647194,1402854031953854464
647195,1402851660649492480
647196,1402848350932586496
647197,1402843599008579584
647199,1402837955513888768
647200,1402835499039948800
647201,1402834129247428608
647202,1402824995785506816
647203,1402819023922864128
647204,1402814030314708992
647205,1402812259169153024
647206,1402804399064354816
647207,1402803456709066752
647208,1402800302760337408
647209,1402798928400203776
647210,1402793993793048576
647211,1402787688869150720
647212,1402784644144193536
647213,1402781998834409472
647214,1402779776381640704
647215,1402775680589471744
647216,1402775497071861760
647217,1402773096373817344
647218,1402772253746495488
647219,1402771585812021248
647220,1402770784116957184
647221,1402769547296313344
647222,1402768268562108416
647223,1402767354006753280
647224,1402762476899479552
647225,1402761939399237632
647226,1402760432331407360
647227,1402760332968407040
647228,1402759008788701184
647229,1402758127943041024
647230,1402752969074823168
647231,1402752225735331840
647232,1402750856571895808
647233,1402748784325447680
647234,1402747859208859648
647235,1402746903167594496
647236,1402746654571311104
647237,1402744059836264448
647238,1402742225381982208
647239,1402742122030174208
647240,1402739351595884544
647241,1402738746169122816
647242,1402736554221649920
647243,1402734551013675008
647244,1402710883374075904
647245,1402706852094353408
647246,1402703128756162560
647247,1402699072222400512
647248,1402694071018299392
647249,1402690077550170112
647250,1402685675061878784
647251,1402682711102291968
647252,1402680302321950720
647253,1402678037418762240
647254,1402676649825505280
647255,1402670732753227776
647256,1402664752837398528
647257,1402664651880484864
647258,1402653833705230336
647259,1402647394932576256
647260,1402644183467192320
647261,1402637431669620736
647262,1402636180869586944
647263,1402632573071810560
647264,1402630295833219072
647265,1402627438031478784
647266,1402626921691811840
647267,1402622943704846336
647268,1402615432700481536
647269,1402608660275089408
647270,1402604919266369536
647271,1402593946384089088
647272,1402591417730486272
647273,1402586674849267712
647274,1402578256356810752
647275,1402575862508232704
647276,1402572328274386944
647277,1402568485759242240
647278,1402561394906632192
647279,1402550483944820736
647280,1402541121209831424
647281,1402540954897158144
647282,1402534926377967616
647283,1402525142450847744
647284,1402517058840039424
647285,1402515999581097984
647286,1402513899606351872
647287,1402511471012052992
647288,1402493285604626432
647289,1402490972592697344
647290,1402482409027768320
647291,1402481926129209344
647292,1402471143198580736
647293,1402470935865688064
647294,1402468941667045376
647295,1402466503413288960
647296,1402462378277543936
647297,1402455748420984832
647298,1402435781176795136
647299,1402435450376130560
647300,1402433781047332864
647301,1402420252944830464
647302,1402414920423985152
647303,1402403527457083392
647304,1402392701740503040
647305,1402392545745833984
647306,1402379024748453888
647307,1402367944701603840
647308,1402367344635256832
647309,1402365460511789056
647310,1402356944405295104
647311,1402354068673150976
647312,1402344061516791808
647313,1402333693461598208
647314,1402327623804522496
647315,1402310609056763904
647316,1402305526428438528
647317,1402301696127111168
647318,1402301190034108416
647319,1402294910871511040
647320,1402285874566545408
647321,1402273156681900032
647322,1402272327036026880
647323,1402258405256044544
647324,1402257973771177984
647325,1402255607487414272
647326,1402255021417418752
647327,1402252173979754496
647329,1402247606676250624
647330,1402247310227083264
647331,1402243323402850304
647332,1402231903516717056
647333,1402229331624083456
647334,1402226555288535040
647335,1402215061356118016
647336,1402197578570158080
647337,1402191725573984256
647338,1402189530636115968
647339,1402187711457333248
647340,1402185419106643968
647341,1402183921513635840
647342,1402182239748722688
647343,1402178430548922368
647344,1402176326681911296
647345,1402172429481308160
647346,1402171507971923968
647347,1402171045432348672
647348,1402163211374370816
647349,1402155624926912512
647350,1402136119165153280
647351,1402134044729430016
647352,1402132417431805952
647353,1402121816756215808
647354,1402121125879029760
647355,1402120702514237440
647356,1402109729975857152
647357,1402103526180884480
647358,1402102355768733696
647359,1402072441598496768
647360,1402063087075659776
647361,1402042961639084032
647362,1402005468059418624
647363,1401990750598881280
647364,1401977487010275328
647365,1401973950691823616
647367,1401972918117146624
647368,1401962009487458304
647369,1401959179267493888
647370,1401959071683592192
647371,1401958422375960576
647372,1401956869598552064
647373,1401956778938613760
647374,1401954715420663808
647375,1401950321409150976
647376,1401949192340131840
647377,1401948318834495488
647378,1401943476195975168
647379,1401939543201177600
647380,1401922813330612224
647381,1401907445971161088
647382,1401902154999156736
647383,1401897180835811328
647384,1401883337556316160
647385,1401875298371653632
647386,1401874952471515136
647387,1401855199388569600
647388,1401849292155928576
647389,1401845427746394112
647390,1401839315097833472
647391,1401838148498382848
647392,1401815414808645632
647393,1401810155461775360
647394,1401806319380729856
647395,1401804135385665536
647396,1401797882806603776
647397,1401789298408660992
647398,1401788089035464704
647399,1401784685017985024
647400,1401781282858749952
647401,1401781154194235392
647402,1401774020580691968
647403,1401770186202517504
647404,1401768298149257216
647405,1401759592338575360
647406,1401757481974439936
647407,1401751010322747392
647408,1401737972463067136
647409,1401735143371395072
647410,1401719989829357568
647411,1401716265421402112
647412,1401715748075081728
647413,1401713884176674816
647414,1401712356334485504
647415,1401696812226912256
647416,1413648902796898304
647417,1413648811835019264
647418,1413648301111472128
647419,1413646823546400768
647420,1413646654620667904
647421,1413646025965719552
647422,1413645867270086656
647423,1413642809022746624
647424,1413638547161194496
647425,1413635526993711104
647426,1413635275713024000
647427,1413634326097399808
647428,1413634320393285632
647429,1413633247213498368
647430,1413633242171850752
647431,1413631672084426752
647432,1413631420061396992
647433,1413630106459906048
647434,1413630013740486656
647435,1413629784798556160
647436,1413629764879806464
647437,1413629570138329088
647438,1413628861330325504
647439,1413628398807646208
647440,1413628340091736064
647441,1413627731007377408
647442,1413626947041591296
647443,1413626442647326720
647444,1413625910021042176
647445,1413625110376980480
647446,1413624989157400576
647447,1413623284139139072
647448,1413623224089337856
647449,1413622190054989824
647450,1413621766430265344
647451,1413621765767450624
647452,1413621626080571392
647453,1413620704344379392
647454,1413620305948561408
647455,1413620144878899200
647456,1413619887700946944
647457,1413619872886632448
647458,1413618225204666368
647459,1413618223270952960
647460,1413618208825823232
647461,1413617604103704576
647462,1413617533417136128
647463,1413617410029010944
647464,1413616631188652032
647465,1413616459356508160
647466,1413615613352812544
647467,1413615388147990528
647468,1413614617046118400
647469,1413614507427913728
647470,1413614275550121984
647471,1413614181375479808
647473,1413614040694149120
647474,1413613833701240832
647475,1413613482889592832
647476,1413613137123631104
647477,1413613039425830912
647478,1413612934991949824
647479,1413611747496316928
647480,1413611726663143424
647481,1413611163770920960
647482,1413609664311349248
647483,1413609519125602304
647484,1413609480508506112
647485,1413609475240513536
647486,1413609232755265536
647487,1413609016757035008
647488,1413609015796371456
647489,1413608727865872384
647490,1413608013043224576
647491,1413607569155891200
647492,1413607162274881536
647493,1413606797395496960
647494,1413606280036372480
647495,1413605825738944512
647496,1413605498180538368
647497,1413604453031333888
647498,1413604414728851456
647499,1413603755015159808
647500,1413602643654627328
647501,1413602258806210560
647502,1413602250820304896
647503,1413601977540382720
647504,1413601692914966528
647505,1413601663466811392
647506,1413601587101151232
647507,1413601366438776832
647508,1413601243918856192
647509,1413601137559851008
647510,1413600957884248064
647511,1413600946874093568
647512,1413600921330802688
647513,1413600915416915968
647514,1413600900493496320
647515,1413599731289370624
647516,1413599605418340352
647517,1413599159865667584
647518,1413599125904449536
647519,1413599008719740928
647520,1413598875076628480
647521,1413598830260539392
647522,1413598557001633792
647523,1413598447970684928
647524,1413598179182927872
647525,1413598044302364672
647526,1413597631234904064
647527,1413595707483820032
647528,1413595598180257792
647529,1413595580748685312
647530,1413594844895727616
647531,1413594571942940672
647532,1413594568029769728
647533,1413593735049355264
647534,1413593701994090496
647535,1413592946549661696
647536,1413592238375018496
647537,1413592010372489216
647538,1413591559195529216
647539,1413589837622530048
647540,1413589453835325440
647541,1413589313510641664
647542,1413588951311454208
647543,1413588313999613952
647544,1413587592210157568
647545,1413587351142535168
647546,1413587174725931008
